id_supermanzana,pobtot,geom,lat_centroide,lon_centroide
022,500.0,0106000020E610000001000000010300000001000000460000004B6245EDD7B455C0AE16E9FA7028354077BD1DD5D7B455C0C4A05834692835404378AED8D7B455C0023C8E7366283540A7966942D8B455C0216BFBF76228354008BEE48BD8B455C042E5F83E60283540D34245F1D8B455C06F2ADFFF5D2835409D03D1F3D9B455C0903E7D755A2835403F79942CDBB455C074F9748D5828354067DCDE12DCB455C0CE15A52957283540B924714FDCB455C0F56A92FD56283540DDD615E5DCB455C04A163B0E57283540AD0B7DBCDDB455C0E7F91DBF57283540499CDE04E3B455C06DCD28AD5E283540C4A053B3EBB455C0407DDD9A6928354028F9CA10EEB455C00BF9BA5B6D283540EA335C87F0B455C032917DB47028354008E4184BF2B455C0D72CE0F172283540EBF7E3FAFAB455C0A0F417C97E283540C1C957B3FCB455C0666033AC81283540C8C8011C01B555C01ED691F3872835405AC971F102B555C0D5F4349A8B283540F33F05C703B555C0145A056D8E283540816E7AD906B555C0BD51D51E97283540CAFC377C08B555C094D06B6C9D283540417687EB09B555C06621859AA42835402B0EC13B0BB555C08DAA0790AC283540946268A20CB555C088B16042B7283540B2171B600DB555C092564544BE283540D950E2900DB555C0D3E6625CC42835408D96A6080EB555C078984C6ECA283540B429F6360EB555C000134134D12835404EB44C3F0EB555C096FD667FD82835400B3454CB0FB555C018568B32252935404174F47610B555C05F3E335E4C293540B5B703AF10B555C02536313F55293540D31E716911B555C00254B99777293540B811F27111B555C074B7FE987E2935400C89312712B555C0D6C7F5B3A129354060C91CEB12B555C045AC48B9D1293540118699BD13B555C056349405FC29354045D8275914B555C03632B9911D2A35408E4FB38C14B555C0CFF91305282A35405A14609114B555C0B8F3E66C2E2A3540975E965114B555C0DC7D2653322A3540787AB74413B555C0E5C3568C382A354007E7CC5E12B555C00462A0F33A2A3540930DE36010B555C0086FF9CA3D2A3540BDA3048A0FB555C020B5AB5D3E2A3540C43A5D390EB555C011DF45963C2A354026A42CC30BB555C0DD04018A372A35403EB5D83EEFB455C0A8FE0B71FA293540A3C4D9B5EDB455C0B3ED6BADF4293540C60759C9E8B455C0E7B91ADAE82935408E808505E8B455C08DBC91ADE6293540117A52D6E4B455C0DDF69474DC293540F376E0D0E2B455C0669D1BEBD229354029E61318E2B455C0D05B28C8CF293540C0B740C3DEB455C04A49ADB3B72935407B81BFA1DEB455C068088B3CB02935406C84EF83DEB455C06E5ED8BBAC2935402C2D9BFDDDB455C08B62CB078D2935400AAB2609DDB455C0D4748F025C293540177C7A5ADCB455C0E585DA1F3A29354010823110DCB455C0E0B82C0634293540C7094082DBB455C0DF0CDE490A293540082C441FDAB455C0EC4C5F47BD283540BC3072EAD9B455C082EAEF7DB628354059679B2DD9B455C00F35347494283540EDFB8691D8B455C004643AE08B2835404B6245EDD7B455C0AE16E9FA70283540,21.161181718918826,-86.82756304928002
032,894.0,0106000020E61000000100000001030000000100000028000000937B07011EB655C00F0977CD2D283540F747A07221B655C05DF4289C212835401C40207522B655C0DB4500511E28354000FA11CF22B655C0F33A9F7C1D283540379868AF24B655C0E2BE69841B283540F0BBFD0A26B655C049F665F41B283540A60C1C8827B655C0A09EF2581F28354095BFC9743BB655C0517845176C2835402DBD2BDE43B655C0A6ED1BA68C28354050BAE3E645B655C0CEC008B69528354066E672FF45B655C06EC1542D9E283540AC1E276F43B655C0ABE6FD7CA528354037564C1316B655C05BB42AC4F628354000ADE57111B655C07764932AFF2835401703F34F0CB655C04AFF1FD50829354079B9EA8A08B655C01AA70667122935409E67CE1705B655C0993A33941D2935405524838C02B655C084F8364627293540C4F9180600B655C04D35BE56332935407CC2C735FEB555C0ECCA97043E29354015BD824EFDB555C0A23A3EA64329354035CB09BCFCB555C03F5948F0462935405D9C5BEBFBB555C06ED1F7154A293540C86B70BBFAB555C0F1AE28064D293540D393CB63F9B555C091B725224F293540A18CB9A3F7B555C0BF8122BB4F29354043981E1FF6B555C01F207FD64E293540D05491C3F4B555C09855BBB54C293540521F9D95F3B555C05E400C6649293540BD343380F2B555C0F454CB8F44293540E2DBC718E3B555C028E96DE6D1283540FFA680D5E2B555C0DD72AE25C928354082FAC45CE3B555C07093264BC428354029088A59E4B555C0FABB815AC02835405B4AC2C0E9B555C05FE414BAB52835401E3AE706F7B555C0AF32B9A39C28354088E5C930FBB555C0EC3E6DEC94283540F8F4C35706B655C0C308B2257E28354008FD935509B655C072C47FA774283540937B07011EB655C00F0977CD2D283540,21.158966142315357,-86.8448723185492
023,1368.0,0106000020E6100000010000000103000000010000004A000000CE205C22E1B455C06C8C2C55512A354003E90CEFE0B455C0AB8CFE64452A35400BB7F097E0B455C08100D97B212A3540E24BEDF4DFB455C0978A682B082A3540439FE919E0B455C03A5A9066032A354098024868E0B455C0B7BE55F5FF293540D20D79CDE0B455C0B5CA0273FD293540A3F47321E1B455C0C24E53B2FB2935402415E0DCE1B455C0D4F20F55F929354090643736E3B455C031A09E10F6293540ED3BB42EE4B455C06C55A4ECF4293540D2FE1295E5B455C0296A4FD1F4293540E18DFE58E6B455C05D691930F5293540F897ED89E7B455C0F9D8E081F62935401AB28CC1EEB455C03CE49A0E062A35407577577AF3B455C0C2629FB60F2A35407ED5CC6CFAB455C0FD2EA04C1E2A354049702C9F08B555C0FFA369D03C2A35407757C4CF22B555C05D179D11742A3540D119324C29B555C0C0587A91812A3540AB7D948E34B555C0422E7F089A2A35407E2725E84BB555C03898C1F5CB2A354017046EFA4CB555C08517B552CE2A3540E6FACC7B4DB555C0C532A219D12A3540585154274EB555C0CFBA3709D62A354000F9FF5A4EB555C0ECAA12E1D92A3540158E8A604EB555C0AA1E602EDD2A3540B891BF6B4DB555C0DFD3597AE02A35409B43ABCB4CB555C008316B41E72A3540F49C795E4CB555C0AA407E6DEA2A35407F42D9EA4BB555C0A61CB9DEEC2A3540EDC5442A4BB555C09ACD841FEF2A35403A5A64294AB555C0F9FB54E4F12A3540C771B85549B555C02223D8B8F32A3540CAE0EC5A47B555C0C8F4BE07F52A35406678C41045B555C05E939BCFF72A35406A70FC7143B555C0633A4817FA2A3540E7D22C1942B555C020A309BDFD2A3540C7CB897A3DB555C09946BB6CFE2A354010D042793DB555C0BF43144DFF2A354017B1CB613AB555C0522E4CA3FF2A354082078D1238B555C033359DF0FF2A35406693094035B555C0F95FD029012B3540228E3D3733B555C00B6C7BBF022B35408714469E31B555C03946BC00042B3540AF1A056629B555C0D8B050230F2B35400299B48229B555C0DE9AC232102B35405CA8F93627B555C067DF83F4132B35403B30F4B525B555C08B0BDAB7132B354093917B2921B555C0A278EFA71B2B35409749410C20B555C0A94CFD691F2B3540FFB2563B1BB555C008B72C04282B3540B662BFA619B555C0BD045D2D2A2B3540F86C03EA14B555C0E3F63801332B35407CDA7FFF12B555C045E0954F332B3540DE3F90D40EB555C08B3482573A2B35406C2AFACE0DB555C02FEFF74D3F2B35409B9556BB03B555C0CCF9F9F9502B3540170C6494F9B455C0B480CA18622B35404356E66BF6B455C0C29F19A3662B35407CDC920CF4B455C081EC082D692B354057CF6FE2F1B455C00B217D5D6B2B3540AA27072AF0B455C0EAC93A8F6B2B3540F3B647EDEDB455C0E68CBF446A2B3540CED0E414ECB455C044E796CE672B354046EF5D2BEAB455C0414F84B7632B3540C6429E1CE9B455C074C8306D602B3540EAAB4117E7B455C00113EFCE552B3540BA5F3036E6B455C09F4B3CFC4D2B35405404ECD1E5B455C05EC66407422B3540527B36B4E4B455C0462760040C2B3540F08D0DE5E2B455C08C071A30AF2A3540B3BDE188E1B455C032FD73E05F2A3540CE205C22E1B455C06C8C2C55512A3540,21.166945433531527,-86.82864666564166
024,1330.0,0106000020E6100000010000000103000000010000003E00000040681B2065B555C0A5DD4D38BD2A3540806269C85DB555C03E97AE6CCA2A3540215153BA5AB555C0C73FBFBCCE2A35406D27FD7358B555C0483D9747CF2A35404397E79654B555C0B1B401B6CE2A3540C96EE2B051B555C02A318EBCCA2A35401511538A3DB555C04FB768EF9F2A35403D512C4236B555C0EC501B22912A354084C82EAE28B555C0F264D85D702A3540C1941FC726B555C0FD36639D6F2A35404BDBC63720B555C0EFC96648612A3540701415F41DB555C099C6E8AE5B2A3540BA49DECE1BB555C0D253C4B7552A3540BDE2B2F41AB555C0E26973DE512A3540DE38BD6C19B555C04B252E1B472A35403297967D18B555C037566C843C2A3540096EFDFA17B555C0F2A05C301D2A354010A8DAAC17B555C0C40DB535172A3540FFD7536116B555C016E81319D8293540F76B01E515B555C0EB97D79CBC29354041F6563D16B555C0DC5F7011B62935405784D07D16B555C060CC8476B12935400F47A72C17B555C0BC6E85C5AC293540C203744918B555C06BAAE973A7293540C5942D2B19B555C068E3DB6DA4293540CDCFC9DA1AB555C0104918F79F2935404E4EB0551CB555C02CA896469D293540102C0AD41DB555C0DD1899279B29354056F25FF71EB555C096EEF5E69929354066CF643F22B555C0A330AEF198293540B2A320172FB555C072E389B6932935401F7FB8EE3EB555C0476685C78E2935400F156A7141B555C0DD81AE228F2935404E38B9EA43B555C036FF0A18902935408822A3BF46B555C0AE234D6E922935406BDDBD194AB555C0FC0CE24A96293540A6C8ABE14DB555C0AF0D6DC99C293540E5C91DB154B555C0E7366F9BAA293540F8379B125FB555C03E76A01FC1293540A5FE67F860B555C0EE7CC937C5293540D3ECB88562B555C08A3997ECC92935406811EDC463B555C049446008CE293540C6B6F48666B555C0B947F479D72935406BAE772E68B555C0A9D601F5DE2935405701D32E6AB555C0BBAED12AEA2935404A7081746BB555C005F7E709F32935400AF27A476CB555C08E55DA00FA293540032FCA436EB555C0D31244F60F2A354064EE26AA73B555C01CEC56B84D2A35401DF68FD675B555C06EF356C8662A354073FA718B76B555C0D1BB84FA6E2A354048A879FE76B555C0B2070EE7742A354060C5F02F77B555C0B7A4E4497C2A3540AA318A1D77B555C068A7F918832A3540573DF2D576B555C028AB00F8872A35409BC91B6276B555C0DBAC966C8D2A3540C4FB65DC74B555C0CCF57F1E982A35401087EBD973B555C0B40970BF9C2A35408674262473B555C05515950D9F2A35407AFF03F170B555C0BCD992F7A42A354076BB1EFD66B555C01C18BFA3B82A354040681B2065B555C0A5DD4D38BD2A3540,21.16464852229434,-86.83239444146398
025,1094.0,0106000020E6100000010000000103000000010000003B000000EE0664E93FB555C0A04B49DD7B29354034BD56DE20B555C0B0853B0687293540B20E87391DB555C0A8E883A1862935408F9833B91BB555C0229226CC852935405DDB88CD19B555C0B0A2934F82293540B17B51D117B555C0F816FBE17C2935408F354E9216B555C0CD5D68A077293540969741A615B555C0C5274D18722935408632E51D15B555C0B40925A36D2935406E276EC814B555C00F8A8F126B2935405770F55914B555C0E5C5898B612935409B0E58A413B555C0CD35DB973B29354048F7CFC211B555C06D45504CD3283540371A0E1611B555C07499A942AF283540B718231211B555C0D4953AB2A6283540038332C211B555C062BEA4BD982835403628D57812B555C0A9444D7F912835406A578D1B14B555C05DA18BDC862835402A78875A15B555C0FB20BA1981283540DC826A3317B555C0F33CD5267A2835408B32994519B555C0595BBAC074283540CD1340641BB555C0BEB431CC702835405DFC1D711EB555C0F422927B6C283540C58E772022B555C0319B9F666728354092417D383BB555C0901E359B48283540073636C03CB555C0B48ED5B04528354080EEF26B3EB555C09CAAE35043283540943B04E440B555C0E0A535C441283540943D355A43B555C0D73D29DD41283540AE35872645B555C09BB36A2C43283540CF2C14C647B555C00F6EA29C46283540FF3133B749B555C0B548D9574B283540E00FE8024BB555C0E16B25A64F283540570F9A2C4CB555C0A566C124552835403A2842E04CB555C05B4270EE58283540232E54704DB555C0EC4421AF5E283540D967C4CF4EB555C02FB51E5D6B2835407961568750B555C01349258680283540D004326957B555C0BF072330D0283540B0CF1D2D59B555C049D54D9FE42835401C9E22AA59B555C0E2EE8462EE2835409B6586C059B555C06846DE4FF6283540A52141B759B555C052CFAFA8FB2835403C81972559B555C0BF1E566D09293540CF8F18B358B555C0DA1EA61F0F2935405C08FB8757B555C027FF3AAB19293540108FD19355B555C03D9323DB27293540A82D26B454B555C0595C44292E2935401C11115C52B555C0C6EC7EF33F293540728416E34FB555C0B5E5725550293540D6DC51134EB555C03FBAD9E35D2935409FDEC1804CB555C0FF7A67C866293540FFA716694BB555C0981364976B2935405D54B27949B555C05FC042A3712935401CAEA0FE47B555C06C6D7AFA74293540AD4DEE9546B555C00A7BEB6D772935408319983745B555C0ED811B2979293540A2F2A09F42B555C0810CC2E57A293540EE0664E93FB555C0A04B49DD7B293540,21.159829533074756,-86.83129939783026
026,1556.0,0106000020E6100000010000000103000000010000003E000000E27D5F4A76B555C01A0B2BCB23293540F18F48D675B555C01DFBD8E822293540B00515E274B555C0ABBF98CA1C293540A84ECAFB6BB555C0FB052A580A293540CFB696F769B555C0332B882D0A293540DB1429D166B555C02EE23BFD01293540744E8AE564B555C03D99C4DBFB2835404B55280663B555C08B667EE9F42835402E58305761B555C07FE3E7C5ED2835406522C0585EB555C076FD605DDD283540016364A45CB555C00D6DDEF1D1283540A101E6C25BB555C00C7735C0C8283540303E05E15AB555C0B552240ABF283540FA80654B5AB555C0E26DB919B828354038A82BAA54B555C09236B90B78283540EC17EBAF51B555C09C65B430552835401CEAB68551B555C025734C234F283540C23A0F8251B555C00E493D874C283540CC405C9251B555C0B14568EE442835405195070952B555C0AAC95A253B283540EFC4280153B555C07839F22F34283540B56B30BE54B555C0C888A9A22B283540B7A4EA6A56B555C0ECD191AC262835409B26F5A458B555C008523963222835409D531C8C5AB555C03CD29BC71F283540C1F5985B5CB555C08DC45A8F1D2835404FE05F8360B555C039D276331828354048A8241061B555C0ADC7307D17283540925022706BB555C0EF82110E0A2835408D25C71C6EB555C00EE1B6A20728354062B32C7470B555C077CDE3A606283540BA002A9174B555C02D1339DF07283540F51E1C1A77B555C015D0DC660A2835407B42B9C278B555C05EDEDEDB0C28354047D870EA7AB555C076935DDF102835405EB90F9981B555C0195A1C172728354072061D228CB555C0161118CB4D283540E20C0CD196B555C0E65D41D6742835408F6A2665A0B555C0CBCDF5C697283540AFF6AD75A6B555C0943CADA3AD283540C6ED1EADA7B555C0C79F3B46B2283540781F02A9A8B555C0AD5EE220B7283540F2F530C3A9B555C02E721641C0283540B463FD1BAAB555C00EEC5F36C62835402AE98929AAB555C02FBA54CACB283540D76FD606AAB555C0E50B71F7D02835406419CF90A9B555C0951F81B7D7283540B2947E44A8B555C00E86FABDE0283540B87CA59CA7B555C012856E8AE328354007253742A6B555C015DD102AE8283540C88A2530A5B555C0A7E9075AEA28354083AED1E2A1B555C060A2DDBFF0283540712EC08398B555C0D5809AFA022935404418041287B555C02FDDE35123293540E27DEADE84B555C08E535F94262935402378C66983B555C0C84DE61B282935406BEFA23E81B555C07A3268C9292935403D64EB937EB555C0BB7EEE9C2A2935406AE8BD587CB555C024F49A2A2A293540310022BF79B555C0476F9F6A28293540759AECE877B555C00B2295A726293540E27D5F4A76B555C01A0B2BCB23293540,21.158625228183062,-86.83558941879328
043,1215.0,0106000020E6100000010000000103000000010000001F000000D401A571EBB555C0946F723D5C253540369AED81F3B555C065D0433E70253540976B35D5F6B555C0F760EE3A79253540939CFFD6F7B555C0D9394B5F8425354042AF973DF8B555C0E399759590253540140BA27EF7B555C0555D95989D253540298C3BE6F5B555C0DEC192E3A6253540C5E8E30CF5B555C031BC0910AB2535404FCAD521EFB555C00C8B9B08C725354021E5E7F7D6B555C0B088AD223C263540DFBC422BD1B555C09693613D5826354083298A9BCEB555C0D9A209A764263540EE8DE63DCDB555C0674073C56926354046B39B89CAB555C0478AF9CF6D26354034E443B9C7B555C0BD9E7D576E2635400BABF362C5B555C0335E02E06A2635406E09F207C1B555C0D402AD0E5B263540168ADDFCA9B555C0965AC79705263540BBA04743A8B555C0FF2561EEFD2535407AFBE5B0A6B555C02E0C79BAEF2535406F5CE2F3A6B555C0B558218CDD25354080547EE4A9B555C02DC40CD9CA253540214424D8CCB555C05A0A4A1B302535409A571E74CFB555C08739DDCE262535400EA9A9F4D0B555C01610BBD123253540CFCE5397D3B555C0C675A6282125354078D3D92FD6B555C062C0142521253540E937D57FD8B555C0A340984323253540CEC465C9D9B555C0ADAAE0E925253540B7F51253DCB555C0345CF1C72C253540D401A571EBB555C0946F723D5C253540,21.147509122657272,-86.8407576336635
027,872.0,0106000020E610000001000000010300000001000000320000009FE7D1DF98B555C0FF9438F5142935403305FECEA0B555C05AC66E0D07293540A85F879FA3B555C090FBB3AF05293540362D7AA1A5B555C01F4DC36006293540080EDB50A8B555C05F93B0EF09293540CA0A9F01AAB555C09BBD770D0E2935406F52F733ACB555C0F561461A17293540EF26CC3DADB555C085D5A4CD1E293540D27314B2ADB555C0CBA203FF25293540D9421220AEB555C0D6B373483F29354023C6FA8DB1B555C0BC0F1EE2F82935405B6E38A1B1B555C0767FA24B0A2A3540460428D6B0B555C0184B9723182A3540799DE4D1AFB555C04A8F50E0202A3540681151A0AEB555C0BB9BA2EE252A354099D4140BADB555C0C15570D42B2A35406031B1F0A7B555C0A1C9A389372A3540B51B60A887B555C069419B48772A3540B7BA089684B555C0FB61DB49792A3540601022F581B555C062ED4BBD782A354062C2380280B555C0D24E1A6C762A35401D6D7C747EB555C0E39B7A63732A3540B07AE88A7CB555C0AAB0F3A46D2A3540F851E8557BB555C009DB5722682A3540128A416F7AB555C044D009B7612A354061FB36D379B555C02529FC1F5B2A354002B9D8FE78B555C0942E20AD512A3540224D452878B555C0F2D88BFA472A3540745F46D376B555C0EE6644F5382A35403C75AE6975B555C0CECE98DE282A3540F4EE36BE6FB555C029997F05E729354035A920326FB555C012C8F8B3DF293540278C9FD16EB555C03A9947DDD6293540E617D9B96EB555C05977E408D12935409C29C1D86EB555C0C87B0822C7293540EFA71A1F6FB555C0788BE2E4C0293540063325B56FB555C0DF8D6A49B829354023FA08C870B555C0A1A31592AE293540F6002E2178B555C0759040168029354063D2064E7DB555C0FF9AF624622935405932590181B555C05A82214651293540E86E5FEF81B555C0F5BBF2914D29354001682DDB82B555C0EA382C154A293540A05B74F385B555C098794B833F2935404D5724B487B555C0BE64212E3A2935403A8AF8B88AB555C06E4FBC0732293540F5152E7E8EB555C04466FC69292935405DA7695990B555C03BB9DFB4252935403FE04AC991B555C0ADCDEE69222935409FE7D1DF98B555C0FF9438F514293540,21.16314017304778,-86.83706237624247
028,94.0,0106000020E61000000100000001030000000100000027000000F8481F0B6FB555C009F6B08EA4293540018493586CB555C0A29F027EB429354031E662486BB555C02EA1DF13B8293540D6033C8669B555C0FACA8D0DBC293540C7BE0B3D67B555C043D6B288BE293540954072D565B555C02EEF94EABE293540550CF04A64B555C02F7AB13CBE29354073C8472863B555C0DF219ADABC293540C122A80562B555C0FAC844D3BA293540DF3C2D6E51B555C015C802C1972935404BF14EB44FB555C0F17681AB9229354035536A684EB555C00C58E14F8B2935409FCBE6F54DB555C006F8AF5F86293540129357AA4DB555C042EC888F812935407F4690984DB555C02C0A4F387C293540F01B60DA4DB555C0E2A52CED76293540D704BB4B4FB555C0155B936E6A2935408F107F835AB555C0DE3AB57C19293540C5AF56B05BB555C02DB67B7D12293540269E3C0D5DB555C02E90B1D30D293540AB2B4F2D5FB555C01769CAE8092935407E9F944460B555C0D0446CDB082935406DB8329D61B555C04E0A1677082935409F48198A62B555C09CE5879D082935404312249363B555C072D2165F09293540EBD1F15165B555C012915D4D0C293540B6D02D3271B555C05479D91F25293540162C851C77B555C05DAD652C31293540E85BBABD78B555C083680492342935405C14347179B555C09AF1C013362935405DB0E60F7AB555C031CBFB80382935408D92DDC67AB555C03FF6F9B83B2935407436237A7BB555C0DFC1B31C4029354013CB41DC7BB555C0A90EA81B442935406394E3277CB555C0DE66DA854B29354014C43A0A7CB555C05272C5E14F2935406B537AF07BB555C087D1A9AA53293540819E508D7BB555C0BEE3018957293540F8481F0B6FB555C009F6B08EA4293540,21.16168022262481,-86.83425966938516
029,1433.0,0106000020E6100000010000000103000000010000002F0000008C644BA2DCB555C090269784C3283540A4289AA0F1B555C03FB7CC675F293540BE67F39CF2B555C004747193672935406044C353F3B555C0AB7B53C36D2935401894E2A8F3B555C036B6AA97732935405D5468D5F3B555C04A1DD91C7D293540FAB5053EF3B555C05820BD99872935403FB89988F2B555C0805E13598E29354080BD94A5F1B555C036FE574C94293540E25AFFC0EFB555C0F45D3B0A9E29354083E03789EEB555C0E1F03E04A4293540DFBEBE26EDB555C030BAA841A92935405026A146EBB555C074B55CE9AF2935406D27A21EE9B555C00FEE8B0BB62935408E84F1A7D7B555C06ED1C013DA2935409A800CEDBFB555C0255C17AD082A35407C631E96BDB555C0A110F02D0D2A3540BB6A5D55BCB555C001EF5E1D0E2A3540FB3A0F2ABBB555C0603F310C0E2A3540A1A146F6B9B555C0B1E13EEA0C2A3540BC7B37DCB8B555C0E425B4C70A2A3540F51825E0B7B555C06E74B6D4072A354015755A35B7B555C08D08A451042A3540F81F3C93B6B555C085D7630DFF293540CC03E574B6B555C0EDB15D7CF929354042DC0432B6B555C0A7B2DFD6F029354010A190F8B5B555C07CBC7E9FE4293540359FC808B2B555C085B179BA0D293540A94B2CE1B1B555C01D5297DF06293540F7276924B2B555C08F1D1C7500293540186396AAB2B555C0F41E7C94F8283540D4E52666B3B555C02FC53156F12835407C2E161CB4B555C013C258DAEB28354014EE7006B6B555C007F0524AE228354027125616B8B555C044129391DA283540C1C42BB0BAB555C00485EE6CD528354040A00E35CCB555C0F0A20EA1B32835409A9CA70DCFB555C08F8CBEABAE2835403E17C245D1B555C040483E1FAC283540305096AED2B555C04477EC25AB2835408528CDB1D4B555C0FEE279EEAB2835408C2D0450D6B555C0E5DD46F6AD283540D417F8BBD7B555C0F9473A8BB0283540056488D7D9B555C0E4D26BB4B52835404CBF322ADBB555C0BB48DCDCBA283540CF73D5F2DBB555C0905AFDBABE2835408C644BA2DCB555C090269784C3283540,21.161532409226727,-86.84073919957552
346,,0106000020E61000000100000001030000000100000022000000E74A0A55DAB855C0B0F6A98CB11235407C43F7CBD5B855C0509C50F3A01235407D8FFE4BD3B855C0B891F4CA8B1235404B73972BD0B855C0A2C1E28C7A123540BB645C6BCCB855C0D16F69B06012354019BCBE34C7B855C0FC9E28B334123540F466D28AC6B855C06C5E8BDF1212354060908AC4C5B855C0C20C16BAFE113540EFDB2FF5C4B855C02F68D7B2E611354014ECEA47C5B855C09FF12811D6113540DF79E92FC8B855C0B5926BAFB61135402029E0C6CDB855C09E1F89ED9C11354092A5C260D1B855C0F189AD2A931135406A965E9CD7B855C08FD8CF8589113540F92C584CE0B855C00B62E1AF84113540DDD102CCE8B855C024B5503581113540657CF1ABF1B855C0D40E51937D113540ADA17912FAB855C077573A11761135406EDCF4DE00B955C027BFE07C731135402D01D53B05B955C0C986FDB274113540D3DD008209B955C042628F2262113540DBEC659C09B955C08C2C5DC160113540724066791DB955C0F564562335113540B949E3541EB955C0B6A5976687113540719484A91EB955C0C289F7B8A4113540CB911D3021B955C0F8F562BE84123540395CBE391FB955C0F200FA909C123540E7CE5FA31DB955C062ADF1FAAB123540561EAB5C1BB955C021050820BA1235404EB6547718B955C0AB3E3692C6123540BCFFE20915B955C0AC68ACF0D012354003D12B0E13B955C035426874D5123540CAD669C8FDB855C0C16170FDC7123540E74A0A55DAB855C0B0F6A98CB1123540,21.0706512991995,-86.89010555010503
031,891.0,0106000020E6100000010000000103000000010000004000000021F9B19DC5B555C058458368F6273540FFA59A94C5B555C0EA58D923F6273540320C8B94C5B555C0CDD69025F627354017158BC9C1B555C0F723C066DA273540B84450A9BEB555C0D03A1389C3273540500E1355BEB555C03B60DD20C12735405A0164FFBDB555C0770F16AEBE273540E5A23203BEB555C075819079BE27354074AA258EBDB555C08BAA1615BB273540BAD5E41EBDB555C0DD19F8A9B7273540D9B9C2DCBCB555C08F287FB5B527354004DC559ABCB555C0B1B42652B2273540B5EDC38CBCB555C0BD24A5EAAF27354059C5D292BCB555C036AA72EFAE27354057FD99A1BCB555C0687EA98AAC2735406149E6E4BCB555C0206E3E20A92735406E1D6851BDB555C0BDFB66AEA5273540114B8BDABDB555C0C860BC01A327354041E8A13FBEB555C0F3E096B1A1273540A2F83AAFBEB555C04442B0ED9F273540FFC572C8BEB555C0D3C62FB79F27354001B7295EBFB555C0CEC917F09E27354099614407C2B555C06564DCF69B2735406E2D2515C3B555C02B1978619A273540A5675DC2C6B555C0ED157BD695273540EED5EB05CAB555C0392C0E3D912735404859ADE3CAB555C0771D910490273540CFB6AB00CCB555C0515987BD8E27354042050FAFD9B555C0504068797D273540A6C92FBDD9B555C0D63686147E273540FA2FD88EDCB555C03B4897E178273540186B72B0DFB555C0427BCE517527354051B92E76E2B555C0AE5C842A72273540313B64F0E6B555C02BE7D4716C273540D7D6E85EEBB555C031502BCF662735400AC8DFB9EDB555C0E596A3A963273540A4E24CC1F0B555C0D952AF20612735409BBFB0E4F2B555C0E52F4A59612735408C04FA1DF6B555C0865D31BF642735405317236CF7B555C04DF0B55E672735409E41257009B655C05820AF55AB2735400BCD6D360BB655C04CE4ABEFB12735401569F5C70CB655C0E002AA8FB82735403E2C5D380DB655C0F232D35FBB2735408181B0620DB655C084BB3663BD2735400DFA1D580DB655C04393B70AC027354040E87FA40CB655C010E8B9D3C9273540BD400C3C0CB655C018AB0BA2CC273540E85A6BEC08B655C022C58238D927354094709A4D05B655C03A78DC52E62735402872D75500B655C0238F832AF22735400CADF34CDEB555C01C9E77BE32283540258BA158DCB555C0B7234A6636283540204B51D9DAB555C08CD37A3D392835409C4BDF42D8B555C0F30B2D093E2835404E3FFE67D6B555C0D45D8CB14028354094AFB680D4B555C0FE0E028A41283540919ACAC6D2B555C0941ED4C74028354018F9970CD0B555C097C4DD2C3C2835402DB8522ECEB555C04A88445A35283540CB24A65BCDB555C06BA22F1F30283540CEB805EECBB555C0E23B178E2528354005EB1513C9B555C093EE386E1028354021F9B19DC5B555C058458368F6273540,21.15543738607324,-86.84201892380148
078,0.0,0106000020E6100000010000000103000000010000000F000000C559D58EE1B455C0F864659FF03335400524A6D3C6B455C0F58B8B23F133354011D74D6F65B455C038144A8DD833354002C1E8C935B455C009F4489EE0333540D6DB700536B455C0F26E527FD2333540B478701D46B455C050671CE4B8333540A65F846450B455C00018FCFB97333540FA0F434A53B455C06CAEEE5986333540E06B732257B455C0030B0D1174333540D197A27B5BB455C01BC312DD48333540F3B0919064B455C0315C99722E3335405ECCC063B5B455C0BF30E00D17333540212AE7E4B6B455C0BFDD600114333540E8D995A2E6B455C0AD58F5EA0C333540C559D58EE1B455C0F864659FF0333540,21.201249842055375,-86.82213786101244
